SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
HUDCO, ND, 28-May-2021,1322.33,1310.01,1325,1310,1310,1310,1310.58,911,11.94,14,904,99.23
HUDCO, NE, 28-May-2021,1465,1474.8,1474.8,1474.5,1474.79,1474.62,1474.66,5,0.07,5,5,100
HUHTAMAKI, EQ, 28-May-2021,278.25,281.7,283.4,272.55,275.4,275,276.88,79963,221.4,2438,52931,66.19
HUSYSLTD, SM, 28-May-2021,82.2,80.5,80.5,80.5,80.5,80.5,80.5,2000,1.61,1,2000,100
IBMFNIFTY, EQ, 28-May-2021,150.67,153.7,153.7,151.01,152.5,152.15,152.51,301,0.46,92,125,41.53
IBREALEST, EQ, 28-May-2021,100.45,100.65,102.5,97.15,98.15,97.9,99.86,10686555,10671.44,45904,2771638,25.94
IBUCCREDIT, N7, 28-May-2021,943,948.1,960,948.1,960,957.01,956.53,37,0.35,5,37,100
IBUCCREDIT, N9, 28-May-2021,910.2,998.8,998.8,998.8,998.8,998.8,998.8,3,0.03,1,3,100
IBUCCREDIT, ND, 28-May-2021,965.8,950,950,949.8,950,949.92,949.98,170,1.61,4,170,100
IBULHSGFIN, EQ, 28-May-2021,225.65,219.95,229.9,217.6,223.2,223.55,224.73,21460043,48226.67,121110,3137040,14.62
IBULHSGFIN, N6, 28-May-2021,1041.01,1051,1051,1051,1051,1051,1051,100,1.05,1,100,100
IBULHSGFIN, N7, 28-May-2021,1421.06,1470,1479,1470,1479,1479,1470.09,404,5.94,4,404,100
IBULHSGFIN, NA, 28-May-2021,956.7,963,973.65,960,962,963.47,964.12,246,2.37,13,246,100
IBULHSGFIN, NB, 28-May-2021,1240,1250,1250,1250,1250,1250,1250,12,0.15,4,12,100
ICEMAKE, EQ, 28-May-2021,78.85,79.9,80.95,76.3,77.4,77.6,78.63,18554,14.59,198,15263,82.26
ICICI500, EQ, 28-May-2021,214.45,215.98,216.2,214.8,214.86,214.96,215.32,1870,4.03,121,1321,70.64
ICICIALPLV, EQ, 28-May-2021,150.75,153.96,153.96,150,151.65,151.98,151.94,4528,6.88,126,2315,51.13
ICICIB22, EQ, 28-May-2021,38.89,38.8,39.24,38.7,38.77,38.82,39.01,810987,316.36,3104,602715,74.32
ICICIBANK, EQ, 28-May-2021,652.25,658.05,660,639.25,645.65,643.05,647.57,14191446,91899.94,168956,5257567,37.05
ICICIBANKN, EQ, 28-May-2021,348.9,359.7,359.7,317.5,350.16,350.14,350.28,67333,235.85,599,52702,78.27
ICICIBANKP, EQ, 28-May-2021,181,188.89,188.89,179.74,182.4,182.11,182.23,7520,13.7,134,4954,65.88
ICICIGI, EQ, 28-May-2021,1446.4,1460.9,1567,1460.9,1490,1484.05,1511.92,2092732,31640.44,116968,817602,39.07
ICICIGOLD, EQ, 28-May-2021,43.38,43.55,43.55,43.1,43.24,43.16,43.18,129092,55.74,8285,88010,68.18
ICICILIQ, EQ, 28-May-2021,1000,1000,1000,999.5,999.99,999.99,999.99,13985,139.85,28,11794,84.33
ICICILOVOL, EQ, 28-May-2021,125.68,129.45,129.45,125.11,125.96,125.82,126.08,155880,196.53,726,148515,95.28
ICICIM150, EQ, 28-May-2021,97.57,98.78,98.78,97.13,97.25,97.57,97.79,11345,11.09,273,7394,65.17
ICICIMCAP, EQ, 28-May-2021,88.87,89.95,89.95,88,88.8,88.82,88.93,15719,13.98,220,10014,63.71
ICICINF100, EQ, 28-May-2021,167,167,174.7,167,168.35,168.07,168.22,9685,16.29,216,8167,84.33
ICICINIFTY, EQ, 28-May-2021,163.25,187.7,187.7,162.05,164.12,164,164.01,73910,121.22,2401,53513,72.4
ICICINV20, EQ, 28-May-2021,81.75,89.1,89.1,81,81.9,81.84,82.02,14052,11.53,1173,11051,78.64
ICICINXT50, EQ, 28-May-2021,37.87,41.3,41.3,37.95,38.1,38.09,38.2,17432,6.66,402,13043,74.82
ICICIPHARM, EQ, 28-May-2021,84.49,86,86,83.52,83.53,83.63,83.84,29126,24.42,230,20810,71.45
ICICIPRULI, EQ, 28-May-2021,527.35,532,549.55,530.5,546.4,546.7,543.18,2950615,16027.22,92376,1156055,39.18
ICICISENSX, EQ, 28-May-2021,550.42,553.9,554.99,548,552.7,553.76,552.41,2976,16.44,124,2043,68.65
ICICITECH, EQ, 28-May-2021,273.54,275.94,275.94,268.05,273.9,273.37,273.61,21212,58.04,178,18193,85.77
ICIL, EQ, 28-May-2021,148.45,150.7,150.7,143,144.05,144.35,146.38,311758,456.35,5392,200332,64.26
ICRA, EQ, 28-May-2021,3161.1,3214.4,3214.4,3134,3150,3159.15,3160.86,7703,243.48,891,6690,86.85
IDBI, EQ, 28-May-2021,38.65,39,39.3,38.35,38.45,38.45,38.74,10908729,4226.19,23175,3647372,33.44
IDBIGOLD, EQ, 28-May-2021,4425.95,4445,4445,4417.95,4439,4435.3,4437.65,112,4.97,25,106,94.64
IDEA, EQ, 28-May-2021,8.45,8.55,9.1,8.45,8.7,8.7,8.8,197270856,17366.55,143671,79077696,40.09
IDFC, EQ, 28-May-2021,58.15,58.4,58.7,56,57.1,56.65,57.24,6775667,3878.15,18291,3659134,54
IDFCFIRSTB, EQ, 28-May-2021,57.9,58.4,59.5,57.95,59.2,59.15,59.01,52746656,31124.5,88428,18092987,34.3
IDFCFIRSTB, NA, 28-May-2021,11350,11310.01,11350,11310.01,11350,11350,11335,16,1.81,4,12,75
IDFCFIRSTB, NC, 28-May-2021,10870,10810,10810,10810,10810,10810,10810,4,0.43,1,4,100
IDFCFIRSTB, ND, 28-May-2021,5140,5120,5120,5120,5120,5120,5120,7,0.36,2,7,100
IDFNIFTYET, EQ, 28-May-2021,159.98,164.77,164.77,160.46,161.09,161.09,160.68,3233,5.19,30,3166,97.93
IEX, EQ, 28-May-2021,352.65,356.5,363.7,354.35,361.45,361.25,360.74,3342542,12057.84,62524,1446384,43.27
IFBAGRO, EQ, 28-May-2021,476.9,481.95,487.5,469.95,471,471.65,477.25,11008,52.54,869,6472,58.79
IFBIND, EQ, 28-May-2021,1071.05,1079.6,1090.05,1055,1066,1071.05,1070.76,43859,469.62,3890,14951,34.09
IFCI, EQ, 28-May-2021,12,12.25,12.25,11.65,11.75,11.8,11.9,4164446,495.77,7939,2284962,54.87
IFCI, NF, 28-May-2021,1051,1063,1063,1060,1060,1060,1062.25,40,0.42,3,40,100
IFCI, NH, 28-May-2021,1093,1094,1094,1090.21,1090.21,1090.21,1090.75,35,0.38,2,35,100
IFCI, NI, 28-May-2021,1860,1710,1710,1710,1710,1710,1710,23,0.39,3,23,100
IFCI, NL, 28-May-2021,1084,1083,1083,1083,1083,1083,1083,1,0.01,1,1,100
IFGLEXPOR, EQ, 28-May-2021,363.75,369.7,370,360.1,367,366.15,365.76,37117,135.76,1574,25688,69.21
IGARASHI, EQ, 28-May-2021,436.8,434,449.4,432.75,434.9,434.9,440.23,105136,462.84,3651,39839,37.89
IGL, EQ, 28-May-2021,517.3,521,523.85,513,514,513.65,516.95,1740562,8997.9,35142,740798,42.56
IGPL, EQ, 28-May-2021,567,562,579.9,551,557.85,557.05,565.47,180076,1018.28,7760,104254,57.89
IIFCL, N4, 28-May-2021,1430.71,1431,1432,1427,1427,1427.05,1428.97,1168,16.69,13,1068,91.44
IIFL, EQ, 28-May-2021,255.55,257.55,259.75,253,253.5,254.75,255.73,88427,226.14,2205,55645,62.93
IIFL, N2, 28-May-2021,1029.3,1030,1030,1029.85,1029.85,1029.88,1029.88,50,0.51,2,50,100
IIFL, N3, 28-May-2021,1235.6,1235.15,1235.15,1235.15,1235.15,1235.15,1235.15,1,0.01,1,1,100
IIFL, N4, 28-May-2021,1027.5,1021.05,1029.9,1021,1026,1023.28,1023.54,242,2.48,9,207,85.54
IIFL, N6, 28-May-2021,1024,1024,1024,1024,1024,1024,1024,86,0.88,1,86,100
IIFL, NC, 28-May-2021,1027,1027,1027,1027,1027,1027,1027,53,0.54,1,53,100
IIFL, NE, 28-May-2021,1001,1000,1008.99,1000,1002.11,1002.11,1005.13,597,6,11,586,98.16
IIFL, NF, 28-May-2021,1002.23,1005,1006.95,1003.01,1006,1006,1004.42,810,8.14,17,810,100
IIFL, NG, 28-May-2021,992.22,990.55,1000,989.05,1000,997.85,995.84,60,0.6,6,60,100
IIFLSEC, EQ, 28-May-2021,78.2,79,79.85,75.05,76.45,75.85,77.08,824705,635.67,5035,428934,52.01
IIFLWAM, EQ, 28-May-2021,1166.1,1179.8,1207.65,1173.95,1187.5,1184.85,1185.28,121410,1439.05,2751,108672,89.51
IITL, EQ, 28-May-2021,67.2,69.25,72.8,65.55,70,70.15,68.49,23113,15.83,278,8784,38
IL&FSENGG, BZ, 28-May-2021,3.6,3.75,3.75,3.5,3.7,3.6,3.63,74595,2.71,52, -, -
IL&FSTRANS, BZ, 28-May-2021,2.45,2.4,2.55,2.4,2.55,2.5,2.47,81932,2.02,80, -, -
IMAGICAA, EQ, 28-May-2021,7.9,8.05,8.15,7.55,8,7.9,7.79,542275,42.22,777,336705,62.09
IMFA, EQ, 28-May-2021,423.65,430,439,427,430,428.7,432.07,69683,301.08,3136,40601,58.27
IMPAL, EQ, 28-May-2021,685.55,688.7,689.3,679,679,679.55,680.89,2020,13.75,116,1819,90.05
IMPEXFERRO, BE, 28-May-2021,0.8,0.75,0.8,0.75,0.75,0.75,0.75,7782,0.06,14, -, -
INCREDIBLE, EQ, 28-May-2021,28.85,28.35,29.3,28.05,28.3,28.35,28.58,51581,14.74,571,34874,67.61
INDBANK, EQ, 28-May-2021,16,15.8,16.1,15.25,15.4,15.4,15.64,144049,22.53,724,101385,70.38
INDHOTEL, EQ, 28-May-2021,132.3,133.3,135.55,131.5,133.35,133.2,133.81,2621752,3508.22,19590,983536,37.51
INDIACEM, EQ, 28-May-2021,186.9,188,188.6,180.65,181.5,181.95,183.62,3632693,6670.45,27918,1667037,45.89
INDIAGLYCO, EQ, 28-May-2021,476.5,479.6,483.9,469,471.95,470.7,475.79,96186,457.64,3602,45268,47.06
INDIAMART, EQ, 28-May-2021,7557.65,7510.1,7598.55,7391,7469.25,7435.55,7472.87,82295,6149.8,18256,35665,43.34
INDIANB, EQ, 28-May-2021,140.85,142.5,149,141.2,141.95,142.55,144.59,7164639,10359.46,37522,1919107,26.79
INDIANCARD, EQ, 28-May-2021,158.6,164.4,164.4,155,161.9,160.25,159.93,8747,13.99,235,4763,54.45
INDIANHUME, EQ, 28-May-2021,220.15,221.25,222.7,211.3,214.8,215.25,216.79,292360,633.82,9579,132950,45.47
INDIGO, EQ, 28-May-2021,1740.7,1745.55,1794.9,1720.05,1779,1776.1,1770.53,1013747,17948.69,43369,193790,19.12
INDIGOPNTS, EQ, 28-May-2021,2544,2545,2564.05,2500,2500.5,2505.7,2529.32,89816,2271.74,11024,21307,23.72
INDIGRID, IV, 28-May-2021,131.99,131.99,134.25,131.99,133,133.04,133.24,370818,494.08,162,314685,84.86
INDIGRID, NB, 28-May-2021,1001,990,990,990,990,990,990,110,1.09,5,110,100
INDIGRID, ND, 28-May-2021,1001,1010,1010,1010,1010,1010,1010,350,3.54,7,350,100
INDIGRID, NJ, 28-May-2021,1034.98,1037.5,1037.74,1034,1037,1036.37,1036.1,9070,93.97,25,8235,90.79
INDIGRID, NL, 28-May-2021,1032,1035.25,1035.25,1035,1035,1035.16,1035.16,14,0.14,2,14,100
INDLMETER, EQ, 28-May-2021,15.25,16.1,16.1,15,15.45,15.4,15.43,29658,4.58,191,26781,90.3
INDNIPPON, EQ, 28-May-2021,394.95,395,405,382.25,386,384.9,390.82,26911,105.17,2160,17123,63.63
INDOCO, EQ, 28-May-2021,388.9,389,425.5,386.1,399,394.85,412.61,3124583,12892.37,65116,455259,14.57
INDORAMA, EQ, 28-May-2021,52.1,52.65,53.25,50.5,51.2,50.9,51.98,260518,135.41,1571,161286,61.91
INDOSOLAR, BZ, 28-May-2021,1.95,2,2,1.9,1.95,2,1.96,99383,1.95,145, -, -
INDOSTAR, EQ, 28-May-2021,310.4,312,316.85,306.25,312.2,311.75,312.1,102382,319.54,4003,58407,57.05
INDOTECH, EQ, 28-May-2021,125,124.95,132.85,124.9,128.7,128.6,129.59,25841,33.49,835,15690,60.72
INDOTHAI, BE, 28-May-2021,54.5,52.1,53.9,52.1,53.9,52.3,52.42,1325,0.69,19, -, -
INDOWIND, EQ, 28-May-2021,4.25,4.35,4.45,4.2,4.35,4.3,4.31,96424,4.16,264,71730,74.39
INDRAMEDCO, EQ, 28-May-2021,87.15,87.3,91.6,86.2,87.05,86.8,88.67,821991,728.85,7772,295949,36
INDSWFTLAB, EQ, 28-May-2021,87.45,88.3,88.65,85.1,85.65,85.4,86.13,178831,154.04,1638,128801,72.02
INDTERRAIN, EQ, 28-May-2021,33.4,33.1,34.8,33.1,34,33.65,34.1,125189,42.69,1004,67355,53.8
INDUSINDBK, EQ, 28-May-2021,1006.85,1014.5,1025.5,1003,1020,1019.35,1014.15,5388785,54650.37,94802,1715566,31.84
INDUSTOWER, EQ, 28-May-2021,242.6,244,245.2,241.1,241.85,241.9,243.39,1500499,3652.08,20540,612839,40.84
INEOSSTYRO, EQ, 28-May-2021,1357.55,1365,1375,1320,1328.95,1338.05,1356.51,45830,621.69,4279,28167,61.46
INFIBEAM, EQ, 28-May-2021,41.3,42.2,46.75,41,45.65,45.55,44.53,29822911,13279.49,71206,8590403,28.8
INFOBEAN, EQ, 28-May-2021,256.9,256.9,259.7,248.75,251.7,251.35,251.56,26327,66.23,837,18646,70.82
INFOMEDIA, EQ, 28-May-2021,5,5.25,5.25,4.75,4.75,4.75,4.93,52477,2.58,184,43003,81.95
INFRABEES, EQ, 28-May-2021,438.89,440,445.97,440,442.2,443.12,442.32,5053,22.35,219,3389,67.07
INFY, EQ, 28-May-2021,1402.25,1409.75,1414,1396.1,1407.7,1405.05,1406.44,4261312,59932.59,106771,2093923,49.14
INGERRAND, EQ, 28-May-2021,985.7,979.1,991.4,940,950.05,950.7,970.33,70134,680.53,6297,25554,36.44
INNOVANA, SM, 28-May-2021,181.5,180.3,180.3,172.5,172.5,172.5,176.94,6000,10.62,6,4000,66.67
INOXLEISUR, EQ, 28-May-2021,314.2,317,317,308.4,310.95,311.3,311.73,324983,1013.05,11657,92145,28.35
INOXWIND, EQ, 28-May-2021,74.35,74.9,74.95,73.35,73.7,73.5,73.98,63892,47.27,1174,34895,54.62
INSECTICID, EQ, 28-May-2021,534.3,530.1,548,529.7,535,532.9,540.07,28465,153.73,2684,13443,47.23
INSPIRISYS, EQ, 28-May-2021,42.35,43.2,44.45,40.25,44.25,43.7,42.48,176624,75.03,1007,69133,39.14
INTELLECT, EQ, 28-May-2021,767.6,769.95,788,760,765.25,765.6,769.92,318431,2451.67,26501,205048,64.39
INTENTECH, EQ, 28-May-2021,53.75,54.9,55.5,52.15,53.7,52.9,53.43,87010,46.49,805,58869,67.66
INVENTURE, EQ, 28-May-2021,33.05,33.4,37,33.1,35.3,35.1,34.57,393824,136.16,1975,192134,48.79
IOB, EQ, 28-May-2021,16.8,16.95,17.15,16.8,16.85,16.85,16.94,6236757,1056.65,6829,2410369,38.65
IOC, EQ, 28-May-2021,110.25,111.5,112,108.45,109.8,109.85,110.14,30246118,33313.08,86558,8140048,26.91
IOLCP, EQ, 28-May-2021,661.3,667.35,687.7,661.5,669,667,675.7,1429091,9656.3,41003,379767,26.57
IPCALAB, EQ, 28-May-2021,2203.05,2186,2286,1996.1,2039.85,2027.3,2133.51,1661646,35451.37,96684,580785,34.95
IRB, EQ, 28-May-2021,107.6,107.6,108.85,105.85,106,106.25,106.84,1429659,1527.49,12011,577519,40.4
IRBINVIT, IV, 28-May-2021,54.7,54.98,56,54.25,54.26,54.44,54.68,380000,207.77,102,337500,88.82
IRCON, EQ, 28-May-2021,48.65,49,49,48.1,48.3,48.25,48.35,2678590,1295.11,7734,1982908,74.03
IRCTC, EQ, 28-May-2021,1928.35,1928,1928.35,1888.85,1897.95,1896.25,1905.84,671277,12793.47,41579,220333,32.82
IREDA, N5, 28-May-2021,1280.75,1290,1309.65,1290,1308,1308,1302.18,125,1.63,5,125,100
IREDA, N6, 28-May-2021,1430,1460,1460,1460,1460,1460,1460,1,0.01,1,1,100
IRFC, EQ, 28-May-2021,23.65,23.65,23.75,23.3,23.45,23.45,23.45,10532654,2469.58,26204,5240907,49.76
IRFC, N1, 28-May-2021,1085,1076.51,1077.76,1076.51,1077.76,1077.76,1077.25,1352,14.56,11,1001,74.04
IRFC, N4, 28-May-2021,1219.92,1219.01,1220,1219.01,1219.01,1219.01,1219.34,3,0.04,3,2,66.67
IRFC, N5, 28-May-2021,1089.5,1089.5,1089.5,1089.5,1089.5,1089.5,1089.5,1,0.01,1,1,100
IRFC, N6, 28-May-2021,1250,1377,1377,1265,1265,1265,1272.47,15,0.19,2,15,100
IRFC, NA, 28-May-2021,1283.5,1284,1284,1283.35,1283.35,1283.35,1283.57,178,2.28,4,178,100
IRFC, NC, 28-May-2021,1279.95,1279.95,1279.95,1279.95,1279.95,1279.95,1279.95,10,0.13,1,10,100
IRFC, NE, 28-May-2021,1321,1320,1320,1319.53,1319.53,1319.53,1320,422,5.57,4,421,99.76
IRFC, NJ, 28-May-2021,1261,1271.99,1271.99,1271.99,1271.99,1271.99,1271.99,20,0.25,2,20,100
IRFC, NK, 28-May-2021,1345,1345,1345,1345,1345,1345,1345,1,0.01,1,1,100
IRFC, NM, 28-May-2021,1265,1267.5,1267.5,1267.5,1267.5,1267.5,1267.5,100,1.27,1,100,100
IRFC, NO, 28-May-2021,1271,1273.94,1273.94,1272,1272,1272,1272.15,325,4.13,7,325,100
IRISDOREME, EQ, 28-May-2021,114.7,114.75,115.7,110,112.5,111.8,112.1,5146,5.77,110,3934,76.45
ISEC, EQ, 28-May-2021,584.15,584.1,611,580,592.5,592,597.66,1181668,7062.38,29696,418967,35.46
ISFT, EQ, 28-May-2021,87.1,87.25,87.85,85,85.7,85.15,86.26,9386,8.1,220,5853,62.36
ISGEC, EQ, 28-May-2021,568.25,569.9,577.9,565,571,570.35,570.63,116002,661.94,3740,79469,68.51
ISMTLTD, BE, 28-May-2021,19.3,19.5,19.95,18.7,19,18.95,19.19,210926,40.48,625, -, -
ITC, EQ, 28-May-2021,211.15,212.5,213.5,211.55,212.9,212.9,212.72,25597550,54451.91,114742,13809975,53.95
ITDC, EQ, 28-May-2021,388.15,390.9,394.85,381,385,384.05,388.8,79223,308.02,3675,26755,33.77
ITDCEM, EQ, 28-May-2021,84.2,84.5,84.7,75.15,81.5,80.45,81.48,882465,719.07,7465,413111,46.81
ITI, EQ, 28-May-2021,120.25,121.2,124.55,120.2,122.8,122.35,122.79,1305536,1603.05,12887,311166,23.83
IVC, BE, 28-May-2021,5.95,6.1,6.1,5.75,5.85,5.8,5.83,111919,6.53,293, -, -
IVP, EQ, 28-May-2021,124.8,125.05,125.05,122,122,122,122.54,2100,2.57,73,1787,85.1
IVZINGOLD, EQ, 28-May-2021,4399.6,4380.05,4391.4,4351.05,4390,4389.7,4382.9,48,2.1,20,41,85.42
IVZINNIFTY, EQ, 28-May-2021,1664.59,1659.55,1659.55,1658.5,1658.75,1658.75,1658.96,26,0.43,4,26,100
IZMO, EQ, 28-May-2021,78.65,80.65,80.65,76,77.5,77,77.33,66972,51.79,880,43057,64.29
J&KBANK, EQ, 28-May-2021,29.05,29.5,29.75,28.55,28.75,28.75,29.2,3393767,991.09,7562,1630365,48.04
JAGRAN, EQ, 28-May-2021,58,57.5,59,57.1,57.7,57.45,58.15,288491,167.76,2214,164844,57.14
JAGSNPHARM, EQ, 28-May-2021,99.05,99.8,101.25,96.55,97.45,97.1,98.48,288810,284.41,5881,60319,20.89
JAIBALAJI, EQ, 28-May-2021,46.05,48,48.3,47,47.7,47.25,47.7,34842,16.62,290,25885,74.29
JAICORPLTD, EQ, 28-May-2021,113.9,115,115.7,110.2,111.5,111.45,113.02,5877478,6642.88,41533,992774,16.89
JAINSTUDIO, BZ, 28-May-2021,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2685,0.06,4, -, -
JAMNAAUTO, EQ, 28-May-2021,84.55,85.2,85.9,82.15,83.25,83,84.36,3638588,3069.37,18574,2351478,64.63
JASH, EQ, 28-May-2021,433.15,435.95,450,408.95,414,413.2,423.57,27689,117.28,1228,19390,70.03
JAYAGROGN, EQ, 28-May-2021,187.45,187.1,192,181.5,182.2,182.75,186.14,40040,74.53,1386,25133,62.77
JAYBARMARU, EQ, 28-May-2021,368.55,369.9,369.9,360,362,361.35,362.67,56043,203.25,2766,34076,60.8
JAYNECOIND, EQ, 28-May-2021,17.85,18.15,18.3,17.85,18.25,18.1,18.05,418715,75.58,566,326736,78.03
JAYSREETEA, EQ, 28-May-2021,100.6,100.95,101.75,97.1,98.5,98.1,99.38,253034,251.46,3689,125815,49.72
JBCHEPHARM, EQ, 28-May-2021,1446.8,1455,1459,1427,1430,1430.85,1442.53,87459,1261.62,8101,60593,69.28
JBFIND, BE, 28-May-2021,24.75,24.75,25.8,23.55,24.8,24.4,24.65,497133,122.52,811, -, -
JBMA, EQ, 28-May-2021,428.4,429.5,434.2,417.85,418,419.65,423.87,32668,138.47,1651,21961,67.22
JCHAC, EQ, 28-May-2021,2279.35,2281,2290.55,2240,2256,2248.35,2261.25,23864,539.63,2822,12255,51.35
JETAIRWAYS, BZ, 28-May-2021,102.55,107.65,107.65,99,103.5,103.1,104.15,184434,192.09,2305, -, -
JETKNIT, SM, 28-May-2021,22.8,21.7,21.7,21.7,21.7,21.7,21.7,1500,0.33,1,1500,100
JHS, EQ, 28-May-2021,20.35,20.8,20.95,20,20.5,20.25,20.31,73028,14.83,393,56088,76.8
JIKIND, BE, 28-May-2021,0.6,0.6,0.65,0.6,0.65,0.65,0.62,57213,0.36,53, -, -
JINDALPHOT, BE, 28-May-2021,53.1,53.35,54.45,52.5,54,54.35,53.6,7587,4.07,79, -, -
JINDALPOLY, EQ, 28-May-2021,857.35,864,878.8,844.85,865,855.4,864.67,144094,1245.94,5825,95608,66.35
JINDALSAW, EQ, 28-May-2021,94.45,97.8,103,95.15,98.6,99.4,99.18,13071401,12964.76,61543,3796936,29.05
JINDALSTEL, EQ, 28-May-2021,394.85,408.45,412.45,393.4,395.9,396.1,404.07,14341709,57950.68,120034,3306953,23.06
JINDRILL, EQ, 28-May-2021,110.95,110.55,112.65,106,106.5,106.8,108.41,54741,59.34,1140,36749,67.13
JINDWORLD, EQ, 28-May-2021,51.7,52.8,53.1,50.6,50.95,51.25,51.64,183247,94.64,957,27854,15.2
JISLDVREQS, EQ, 28-May-2021,14,14.4,14.7,13.5,13.7,13.65,13.85,85598,11.86,611,30321,35.42
JISLJALEQS, EQ, 28-May-2021,23,23.25,23.6,22.15,22.45,22.25,22.78,4988887,1136.38,6781,3493884,70.03
JITFINFRA, BE, 28-May-2021,11.3,10.75,11.7,10.75,11.5,11.5,11.37,19058,2.17,64, -, -
JIYAECO, BE, 28-May-2021,5.1,5.25,5.25,5.05,5.2,5.15,5.15,41529,2.14,83, -, -
JKCEMENT, EQ, 28-May-2021,2805.35,2810,2835.1,2786.05,2803,2808.2,2807.88,20284,569.55,3945,10733,52.91
JKIL, EQ, 28-May-2021,175.6,178.6,179.9,176,176.8,176.85,177.85,127271,226.35,4345,68224,53.61
JKLAKSHMI, EQ, 28-May-2021,551.1,545.35,563.9,530.35,534,537.65,550.05,1071458,5893.6,26998,448871,41.89
JKPAPER, EQ, 28-May-2021,153.5,155,155.25,151.05,152,151.95,153.31,792117,1214.41,6376,284643,35.93
JKTYRE, EQ, 28-May-2021,128.5,129.5,130.65,126.25,126.9,127,128.33,1560588,2002.64,15201,817206,52.37
JMA, EQ, 28-May-2021,46.8,46.8,48.6,45.3,46.8,47.05,47.25,74912,35.39,660,35516,47.41
JMCPROJECT, EQ, 28-May-2021,111.8,112,114.25,109.05,111.4,110.7,112.39,361406,406.2,10420,231184,63.97
JMFINANCIL, EQ, 28-May-2021,87.5,88.2,90.75,87.55,88.25,87.95,89.6,6675972,5981.47,30826,1422813,21.31
JMTAUTOLTD, EQ, 28-May-2021,2.75,2.8,2.8,2.65,2.65,2.7,2.69,1098669,29.6,852,786910,71.62
JOCIL, EQ, 28-May-2021,191.8,191.8,194,186.2,186.3,187,188.94,35078,66.28,1082,20752,59.16
JPASSOCIAT, EQ, 28-May-2021,8.75,8.85,9,8.1,8.4,8.35,8.45,26616860,2248.77,29164,13578691,51.02
JPINFRATEC, EQ, 28-May-2021,2.1,2.2,2.2,2.2,2.2,2.2,2.2,3521914,77.48,529,2706747,76.85
JPPOWER, EQ, 28-May-2021,3.95,3.95,3.95,3.8,3.9,3.9,3.88,30977555,1200.55,20192,22760706,73.47
JSL, EQ, 28-May-2021,91.4,92.15,97,91.65,92.25,92.55,93.31,2999239,2798.5,15234,1202696,40.1
JSLHISAR, EQ, 28-May-2021,175.75,177.8,182.7,175.75,176,176.05,178.61,584991,1044.84,6106,212331,36.3
JSWENERGY, EQ, 28-May-2021,115.7,116.6,118.5,115.25,115.9,116.15,117.21,3652280,4280.69,18821,1404608,38.46
JSWHL, EQ, 28-May-2021,4446.2,4534,4649,4400.15,4595,4585.4,4572.99,4980,227.73,877,3088,62.01
JSWISPL, EQ, 28-May-2021,53.5,55.25,55.9,51.55,51.95,52.25,54.43,1986108,1080.95,4944,1382777,69.62
JSWSTEEL, EQ, 28-May-2021,681.85,697.8,708.8,686.2,690.25,689.8,698.34,12698590,88679.16,165575,1530791,12.05
JTEKTINDIA, EQ, 28-May-2021,114.6,117,117,108,108.75,109.5,112.58,1084134,1220.47,13335,353300,32.59
JUBLFOOD, EQ, 28-May-2021,3096.3,3107.4,3159.45,3092.3,3118.1,3120.6,3124.91,386469,12076.81,23635,86012,22.26
JUBLINDS, EQ, 28-May-2021,285.65,287,289.9,281,281.05,282.15,285.26,31999,91.28,1530,19154,59.86
JUBLINGREA, EQ, 28-May-2021,477.05,482,495,478.2,481,483.9,487.76,576746,2813.15,13352,265975,46.12
JUBLPHARMA, EQ, 28-May-2021,887.3,885.75,899.95,874.95,879,881.6,886.05,190811,1690.68,10143,89444,46.88
JUMPNET, EQ, 28-May-2021,7.05,7.25,7.25,6.7,6.95,6.95,6.86,3281140,225.03,3155,2372244,72.3
JUNIORBEES, EQ, 28-May-2021,391.54,396,396.88,391.25,391.25,391.68,392.79,54215,212.95,4007,38843,71.65
JUSTDIAL, EQ, 28-May-2021,863.3,870,941.55,860.65,915,922.05,909.67,11481700,104446.13,260815,1312000,11.43
JYOTHYLAB, EQ, 28-May-2021,156.9,159,159.5,157,158.5,158.3,158.4,1174557,1860.48,10404,739978,63
JYOTISTRUC, BZ, 28-May-2021,4.55,4.5,4.7,4.35,4.4,4.4,4.52,83035,3.75,57, -, -
KABRAEXTRU, EQ, 28-May-2021,194.75,196.3,205,193.3,193.3,195.95,198.71,176585,350.89,7836,85563,48.45
KAJARIACER, EQ, 28-May-2021,958.6,963.6,963.6,950,956,955.1,953.92,66045,630.02,3510,35869,54.31
KAKATCEM, EQ, 28-May-2021,245.9,242.3,250.5,241,241.6,242.45,244.96,14072,34.47,965,9003,63.98
KALPATPOWR, EQ, 28-May-2021,426.9,428.85,429.45,420,425,423.65,423.68,270889,1147.69,12576,155424,57.38
KALYANIFRG, BE, 28-May-2021,195,192,200.7,191,194,193.05,193.81,1653,3.2,37, -, -
KALYANKJIL, EQ, 28-May-2021,68.5,69.8,70,67.5,67.8,67.9,68.74,4577224,3146.19,26534,1508329,32.95
